PID,BlockName,ReactionTime,ReactionTimeLog,Feature,ElemNum,SpatialPattern,IsCorrect,TrialNum,TargetRegion,CenterOrPeriph,Target2CenterDis
5,Hue_12_Gridded,833.4,2.9208534961212593,Hue,12,Gridded,yes,15,8,Periphery,0.413616631
5,Hue_12_Gridded,357.4,2.5531545481696254,Hue,12,Gridded,yes,10,5,Periphery,0.311429528
5,Hue_12_Gridded,298.4,2.474798818800631,Hue,12,Gridded,yes,5,3,Center,0.311429528
5,Hue_12_Gridded,278.2,2.4443571256560275,Hue,12,Gridded,yes,12,6,Periphery,0.311429528
5,Hue_12_Gridded,219.70000000000002,2.3418300569205104,Hue,12,Gridded,yes,6,3,Center,0.499057433
5,Hue_12_Gridded,451.1,2.6542728270977105,Hue,12,Gridded,yes,16,8,Periphery,0.499057433
5,Hue_12_Gridded,272.3,2.4350476413399647,Hue,12,Gridded,yes,8,4,Center,0.311429528
5,Hue_12_Gridded,340.9,2.532627001228891,Hue,12,Gridded,yes,4,2,Center,0.311429528
5,Hue_12_Gridded,410.3,2.6131015169669127,Hue,12,Gridded,yes,7,4,Center,0.311429528
5,Hue_12_Gridded,347.5,2.540954808926133,Hue,12,Gridded,yes,1,1,Center,0.499057433
5,Hue_12_Gridded,425.09999999999997,2.628491104967123,Hue,12,Gridded,yes,11,6,Periphery,0.311429528
5,Hue_12_Gridded,402.8,2.6050894618815805,Hue,12,Gridded,yes,9,5,Periphery,0.311429528
5,Hue_12_Gridded,392.0,2.593286067020457,Hue,12,Gridded,yes,14,7,Periphery,0.499057433
5,Hue_12_Gridded,469.0,2.6711728427150834,Hue,12,Gridded,yes,2,1,Center,0.311429528
5,Hue_12_Gridded,549.0,2.739572344450092,Hue,12,Gridded,yes,13,7,Periphery,0.311429528
5,Hue_12_Gridded,611.1999999999999,2.7861833455676335,Hue,12,Gridded,yes,3,2,Center,0.13787221
5,Shape_768_Gridded,5270.8,3.721876537265178,Shape,768,Gridded,yes,16,8,Periphery,0.723549104
5,Shape_768_Gridded,8262.1,3.917090447138433,Shape,768,Gridded,yes,11,6,Periphery,0.375827528
5,Shape_768_Gridded,8465.5,3.927652614048984,Shape,768,Gridded,yes,8,4,Center,0.232850399
5,Shape_768_Gridded,4018.7,3.604085586881876,Shape,768,Gridded,yes,3,2,Center,0.267027626
5,Shape_768_Gridded,13652.0,4.1351962796066015,Shape,768,Gridded,yes,15,8,Periphery,0.710152324
5,Shape_768_Gridded,540.0,2.7323937598229686,Shape,768,Gridded,yes,1,1,Center,0.029041969
5,Shape_768_Gridded,565.0,2.7520484478194387,Shape,768,Gridded,yes,2,1,Center,0.120102879
5,Shape_768_Gridded,3780.8,3.5775837042882936,Shape,768,Gridded,yes,10,5,Periphery,0.581193923
5,Shape_768_Gridded,5515.2,3.741561266063872,Shape,768,Gridded,yes,9,5,Periphery,0.382720928
5,Shape_768_Gridded,6801.0,3.83257277484618,Shape,768,Gridded,yes,14,7,Periphery,0.588438326
5,Shape_768_Gridded,13655.6,4.135310786933785,Shape,768,Gridded,yes,12,6,Periphery,0.528866018
5,Shape_768_Gridded,11440.300000000001,4.0584374131489875,Shape,768,Gridded,yes,7,4,Center,0.176288673
5,Shape_768_Gridded,5706.7,3.756385042380897,Shape,768,Gridded,yes,6,3,Center,0.261377723
5,Shape_768_Gridded,685.8,2.8361974807789254,Shape,768,Gridded,yes,4,2,Center,0.104092424
5,Shape_768_Gridded,3370.2000000000003,3.527655674259786,Shape,768,Gridded,yes,13,7,Periphery,0.697240861
5,Shape_768_Gridded,675.0,2.829303772831025,Shape,768,Gridded,yes,5,3,Center,0.029041969
5,Hue_192_Gridded,441.90000000000003,2.6453240015622934,Hue,192,Gridded,yes,2,1,Center,0.202626762
5,Hue_192_Gridded,557.6999999999999,2.746400644491561,Hue,192,Gridded,yes,12,6,Periphery,0.693483645
5,Hue_192_Gridded,443.79999999999995,2.6471872978959894,Hue,192,Gridded,yes,15,8,Periphery,0.35867929
5,Hue_192_Gridded,589.9,2.7707783961691477,Hue,192,Gridded,yes,11,6,Periphery,0.585253896
5,Hue_192_Gridded,463.6,2.6661434272915585,Hue,192,Gridded,yes,5,3,Center,0.168330055
5,Hue_192_Gridded,462.9,2.6654871807828107,Hue,192,Gridded,yes,4,2,Center,0.231161215
5,Hue_192_Gridded,479.5,2.6807886115066824,Hue,192,Gridded,yes,14,7,Periphery,0.452563883
5,Hue_192_Gridded,536.8000000000001,2.729812507160936,Hue,192,Gridded,yes,6,3,Center,0.202626762
5,Hue_192_Gridded,497.59999999999997,2.696880371682762,Hue,192,Gridded,yes,13,7,Periphery,0.438970028
5,Hue_192_Gridded,423.0,2.6263403673750423,Hue,192,Gridded,yes,8,4,Center,0.12529399
5,Hue_192_Gridded,458.3,2.6611498572447867,Hue,192,Gridded,yes,10,5,Periphery,0.280550092
5,Hue_192_Gridded,499.40000000000003,2.698448538015329,Hue,192,Gridded,yes,16,8,Periphery,0.693483645
5,Hue_192_Gridded,548.4,2.739097446117475,Hue,192,Gridded,yes,7,4,Center,0.231161215
5,Hue_192_Gridded,652.3,2.8144473785224875,Hue,192,Gridded,yes,9,5,Periphery,0.452563883
5,Hue_192_Gridded,428.59999999999997,2.63205216670581,Hue,192,Gridded,yes,1,1,Center,0.168330055
5,Hue_192_Gridded,2933.5,3.4673860925523505,Hue,192,Gridded,yes,3,2,Center,0.12529399
5,Length_192_Gridded,651.3,2.8137810781740824,Length,192,Gridded,yes,6,3,Center,0.168330055
5,Length_192_Gridded,680.5,2.8328281295393536,Length,192,Gridded,yes,11,6,Periphery,0.280088974
5,Length_192_Gridded,1319.8000000000002,3.1205081240261037,Length,192,Gridded,yes,12,6,Periphery,0.626469953
5,Length_192_Gridded,1338.1000000000001,3.1264885707003747,Length,192,Gridded,yes,9,5,Periphery,0.517683479
5,Length_192_Gridded,914.9000000000001,2.961373627594801,Length,192,Gridded,yes,5,3,Center,0.2315337
5,Length_192_Gridded,506.1,2.704236337308788,Length,192,Gridded,yes,8,4,Center,0.231161215
5,Length_192_Gridded,1966.8000000000002,3.293760199618124,Length,192,Gridded,yes,10,5,Periphery,0.302517973
5,Length_192_Gridded,1400.6000000000001,3.146314122011973,Length,192,Gridded,yes,14,7,Periphery,0.452182898
5,Length_192_Gridded,484.9,2.6856521841155243,Length,192,Gridded,yes,7,4,Center,0.12529399
5,Length_192_Gridded,471.7,2.673665876245702,Length,192,Gridded,yes,4,2,Center,0.12529399
5,Length_192_Gridded,565.6,2.752509400788843,Length,192,Gridded,yes,1,1,Center,0.056110018
5,Length_192_Gridded,1393.5,3.144106973049323,Length,192,Gridded,yes,2,1,Center,0.2315337
5,Length_192_Gridded,719.9,2.8572721735640414,Length,192,Gridded,yes,16,8,Periphery,0.47886465
5,Length_192_Gridded,1893.8999999999999,3.277357044047016,Length,192,Gridded,yes,15,8,Periphery,0.551917433
5,Length_192_Gridded,888.0,2.948412965778601,Length,192,Gridded,yes,13,7,Periphery,0.504990166
5,Length_192_Gridded,751.4,2.875871190727366,Length,192,Gridded,yes,3,2,Center,0.12529399
5,Hue_12_Random,472.1,2.674034000431255,Hue,12,Random,yes,5,4,Center,0.27191409687691037
5,Hue_12_Random,1268.3,3.103221992452924,Hue,12,Random,yes,16,8,Periphery,0.5256914466974465
5,Hue_12_Random,528.5,2.723044991643445,Hue,12,Random,yes,1,8,Periphery,0.5842376047685275
5,Hue_12_Random,573.2,2.758306181725307,Hue,12,Random,yes,8,1,Center,0.15919362734342732
5,Hue_12_Random,567.1,2.753659647285999,Hue,12,Random,yes,7,2,Center,0.1547115515202082
5,Hue_12_Random,485.59999999999997,2.686278678067201,Hue,12,Random,yes,15,2,Center,0.1238600518732325
5,Hue_12_Random,551.3000000000001,2.741387992479269,Hue,12,Random,yes,4,3,Center,0.16077910786798064
5,Hue_12_Random,546.4,2.737510690673476,Hue,12,Random,yes,10,6,Periphery,0.3536048333611076
5,Hue_12_Random,492.59999999999997,2.6924944075030846,Hue,12,Random,yes,12,1,Center,0.25523562610501255
5,Hue_12_Random,937.4,2.9719249491841913,Hue,12,Random,yes,11,7,Periphery,0.4278885934915162
5,Hue_12_Random,447.7,2.6509870943834453,Hue,12,Random,yes,9,6,Periphery,0.38861046613488653
5,Hue_12_Random,480.8,2.681964458994683,Hue,12,Random,yes,13,7,Periphery,0.3403108595551982
5,Hue_12_Random,587.9,2.769303460189082,Hue,12,Random,yes,2,5,Periphery,0.5038905529284967
5,Hue_12_Random,835.9,2.922154325231059,Hue,12,Random,yes,6,3,Center,0.21501115607538432
5,Hue_12_Random,765.4,2.8838884578884807,Hue,12,Random,yes,14,5,Periphery,0.4856520726398047
5,Hue_12_Random,757.4,2.8793253007848074,Hue,12,Random,yes,3,4,Center,0.2914729021027182
5,Shape_48_Gridded,null,null,Shape,48,Gridded,no,11,6,Periphery,0.528879396
5,Shape_48_Gridded,1616.2,3.2084951024298376,Shape,48,Gridded,yes,9,5,Periphery,0.376554646
5,Shape_48_Gridded,870.7,2.9398685444595096,Shape,48,Gridded,yes,6,3,Center,0.233726055
5,Shape_48_Gridded,3416.7999999999997,3.5336195584187675,Shape,48,Gridded,yes,14,7,Periphery,0.376554646
5,Shape_48_Gridded,2408.0,3.381656482585787,Shape,48,Gridded,yes,10,5,Periphery,0.431939178
5,Shape_48_Gridded,620.8000000000001,2.7929517082501323,Shape,48,Gridded,yes,8,4,Center,0.236269241
5,Shape_48_Gridded,553.4,2.7430391548049333,Shape,48,Gridded,yes,5,3,Center,0.105095682
5,Shape_48_Gridded,2358.0,3.3725438007590705,Shape,48,Gridded,yes,16,8,Periphery,0.640672861
5,Shape_48_Gridded,786.5999999999999,2.895753942073728,Shape,48,Gridded,yes,7,4,Center,0.236269241
5,Shape_48_Gridded,1337.6999999999998,3.1263587270692694,Shape,48,Gridded,yes,1,1,Center,0.233726055
5,Shape_48_Gridded,684.9,2.8356271662098975,Shape,48,Gridded,yes,4,2,Center,0.236269241
5,Shape_48_Gridded,545.9000000000001,2.737113094305961,Shape,48,Gridded,yes,3,2,Center,0.236269241
5,Shape_48_Gridded,2699.8,3.431331593005826,Shape,48,Gridded,yes,15,8,Periphery,0.381286321
5,Shape_48_Gridded,894.1,2.951386094880293,Shape,48,Gridded,yes,12,6,Periphery,0.434697625
5,Shape_48_Gridded,499.09999999999997,2.698187569866122,Shape,48,Gridded,yes,2,1,Center,0.105095682
5,Shape_48_Gridded,1538.4,3.1870692712304236,Shape,48,Gridded,yes,13,7,Periphery,0.315287045
5,Length_12_Random,440.90000000000003,2.644340098826323,Length,12,Random,yes,14,3,Center,0.21333014752597795
5,Length_12_Random,510.8,2.708250888591378,Length,12,Random,yes,6,2,Center,0.06987595208876365
5,Length_12_Random,731.8,2.8643924051505887,Length,12,Random,yes,16,7,Periphery,0.39296460029341074
5,Length_12_Random,515.1,2.711891549880579,Length,12,Random,yes,13,5,Periphery,0.42898733184544285
5,Length_12_Random,476.3,2.6778805815115905,Length,12,Random,yes,1,1,Center,0.24438452081831752
5,Length_12_Random,799.4,2.902764143924086,Length,12,Random,yes,4,2,Center,0.19326421622996026
5,Length_12_Random,627.8000000000001,2.797821311364024,Length,12,Random,yes,7,4,Center,0.23434890339316633
5,Length_12_Random,669.0,2.8254261177678233,Length,12,Random,yes,2,1,Center,0.3279478531664781
5,Length_12_Random,746.1,2.8727970399895986,Length,12,Random,yes,8,8,Periphery,0.499148724473536
5,Length_12_Random,641.9,2.807467375684278,Length,12,Random,yes,12,6,Periphery,0.6150518345941879
5,Length_12_Random,782.4,2.893428841779545,Length,12,Random,yes,3,5,Periphery,0.4092691468358003
5,Length_12_Random,673.0,2.828015064223977,Length,12,Random,yes,15,7,Periphery,0.445992717271588
5,Length_12_Random,482.0,2.6830470382388496,Length,12,Random,yes,5,4,Center,0.0858538411622373
5,Length_12_Random,599.6,2.777861624176242,Length,12,Random,yes,9,3,Center,0.15894752195766151
5,Length_12_Random,648.8000000000001,2.8121108412030997,Length,12,Random,yes,11,8,Periphery,0.5603043252087377
5,Length_12_Random,888.9,2.9488529061997135,Length,12,Random,yes,10,6,Periphery,0.6847962550452309
5,Shape_12_Gridded,979.8,2.991137435120312,Shape,12,Gridded,yes,10,5,Periphery,0.311429528
5,Shape_12_Gridded,784.4,2.894537584995746,Shape,12,Gridded,yes,15,8,Periphery,0.13787221
5,Shape_12_Gridded,2396.3999999999996,3.3795593109183275,Shape,12,Gridded,yes,5,3,Center,0.499057433
5,Shape_12_Gridded,989.4,2.9953719060281623,Shape,12,Gridded,yes,9,5,Periphery,0.499057433
5,Shape_12_Gridded,1018.5,3.007961033336183,Shape,12,Gridded,yes,16,8,Periphery,0.499057433
5,Shape_12_Gridded,826.8,2.9174004679552508,Shape,12,Gridded,yes,11,6,Periphery,0.311429528
5,Shape_12_Gridded,468.0,2.670245853074124,Shape,12,Gridded,yes,13,7,Periphery,0.311429528
5,Shape_12_Gridded,1076.5,3.032014034159506,Shape,12,Gridded,yes,14,7,Periphery,0.499057433
5,Shape_12_Gridded,495.09999999999997,2.6946929263314843,Shape,12,Gridded,yes,8,4,Center,0.13787221
5,Shape_12_Gridded,827.4,2.9177155165594932,Shape,12,Gridded,yes,7,4,Center,0.311429528
5,Shape_12_Gridded,989.8000000000001,2.9955474494751373,Shape,12,Gridded,yes,3,2,Center,0.413616631
5,Shape_12_Gridded,1292.1000000000001,3.1112961264822627,Shape,12,Gridded,yes,12,6,Periphery,0.311429528
5,Shape_12_Gridded,1824.3,3.2610962581323335,Shape,12,Gridded,yes,2,1,Center,0.499057433
5,Shape_12_Gridded,658.1,2.818291890799996,Shape,12,Gridded,yes,4,2,Center,0.413616631
5,Shape_12_Gridded,732.9,2.865044721693099,Shape,12,Gridded,yes,6,3,Center,0.13787221
5,Shape_12_Gridded,2019.6000000000001,3.305265362023449,Shape,12,Gridded,yes,1,1,Center,0.311429528
5,Length_768_Gridded,1648.5,3.217088951479172,Length,768,Gridded,yes,6,3,Center,0.233775017
5,Length_768_Gridded,816.2,2.9117965904372523,Length,768,Gridded,yes,2,1,Center,0.212141749
5,Length_768_Gridded,1534.8999999999999,3.1860800860914518,Length,768,Gridded,yes,14,7,Periphery,0.407252836
5,Length_768_Gridded,2036.9,3.3089697081782496,Length,768,Gridded,yes,12,6,Periphery,0.594956479
5,Length_768_Gridded,2903.3,3.4628919140999983,Length,768,Gridded,yes,11,6,Periphery,0.594956479
5,Length_768_Gridded,1673.6,3.22365166718718,Length,768,Gridded,yes,3,2,Center,0.232850399
5,Length_768_Gridded,705.3000000000001,2.848373883844602,Length,768,Gridded,yes,9,5,Periphery,0.438747836
5,Length_768_Gridded,752.5,2.876506504265881,Length,768,Gridded,yes,8,4,Center,0.104092424
5,Length_768_Gridded,1006.1999999999999,3.002684312989729,Length,768,Gridded,yes,10,5,Periphery,0.438747836
5,Length_768_Gridded,1474.6,3.16867422956708,Length,768,Gridded,yes,16,8,Periphery,0.381252592
5,Length_768_Gridded,763.8000000000001,2.882979654037299,Length,768,Gridded,yes,1,1,Center,0.233775017
5,Length_768_Gridded,4402.099999999999,3.643659903949929,Length,768,Gridded,yes,15,8,Periphery,0.687219014
5,Length_768_Gridded,1062.7,3.026410680578774,Length,768,Gridded,yes,7,4,Center,0.144315729
5,Length_768_Gridded,990.1,2.9956790605116224,Length,768,Gridded,yes,13,7,Periphery,0.315985639
5,Length_768_Gridded,1421.6,3.152777414797245,Length,768,Gridded,yes,4,2,Center,0.176288673
5,Length_768_Gridded,3608.1,3.5572785656898467,Length,768,Gridded,yes,5,3,Center,0.261377723
5,Shape_192_Gridded,654.6999999999999,2.816042340921997,Shape,192,Gridded,yes,7,4,Center,0.201987831
5,Shape_192_Gridded,2081.6,3.318397279217511,Shape,192,Gridded,yes,15,8,Periphery,0.516433522
5,Shape_192_Gridded,974.1999999999999,2.988648125235751,Shape,192,Gridded,yes,2,1,Center,0.2315337
5,Shape_192_Gridded,2620.1,3.4183178671286787,Shape,192,Gridded,yes,13,7,Periphery,0.280550092
5,Shape_192_Gridded,1897.7,3.2782275575947426,Shape,192,Gridded,yes,16,8,Periphery,0.47886465
5,Shape_192_Gridded,2095.5,3.321287665169863,Shape,192,Gridded,yes,11,6,Periphery,0.408117757
5,Shape_192_Gridded,1804.3,3.256308749121934,Shape,192,Gridded,yes,9,5,Periphery,0.452563883
5,Shape_192_Gridded,818.0,2.912753303671323,Shape,192,Gridded,yes,6,3,Center,0.056110018
5,Shape_192_Gridded,649.7,2.8127128667653687,Shape,192,Gridded,yes,1,1,Center,0.125637405
5,Shape_192_Gridded,699.1,2.8445393021290077,Shape,192,Gridded,yes,3,2,Center,0.12529399
5,Shape_192_Gridded,725.1,2.860397905127313,Shape,192,Gridded,yes,4,2,Center,0.231161215
5,Shape_192_Gridded,5705.099999999999,3.7562632612113007,Shape,192,Gridded,yes,12,6,Periphery,0.47886465
5,Shape_192_Gridded,707.7,2.849849195605258,Shape,192,Gridded,yes,5,3,Center,0.125637405
5,Shape_192_Gridded,4738.5,3.6756408849608304,Shape,192,Gridded,yes,8,4,Center,0.201987831
5,Shape_192_Gridded,2461.2,3.391146906415991,Shape,192,Gridded,yes,10,5,Periphery,0.517683479
5,Shape_192_Gridded,2108.5,3.3239736053508824,Shape,192,Gridded,yes,14,7,Periphery,0.453039662
5,Length_192_Random,694.4,2.8416097121684354,Length,192,Random,yes,10,2,Center,0.20876920902548038
5,Length_192_Random,1938.1,3.287376181552599,Length,192,Random,yes,2,7,Periphery,0.38926349119618986
5,Length_192_Random,7888.099999999999,3.896972407659943,Length,192,Random,yes,3,1,Center,0.2666393975894183
5,Length_192_Random,588.3000000000001,2.7695988483874467,Length,192,Random,yes,12,2,Center,0.10201519317352092
5,Length_192_Random,1797.6000000000001,3.2546930594110726,Length,192,Random,yes,7,5,Periphery,0.4572588204527786
5,Length_192_Random,2895.5,3.4617235692693926,Length,192,Random,yes,11,4,Center,0.20761138312732838
5,Length_192_Random,2338.5,3.3689373742445228,Length,192,Random,yes,8,5,Periphery,0.41665829464383175
5,Length_192_Random,553.1,2.7428036584691657,Length,192,Random,yes,14,1,Center,0.13415930160458758
5,Length_192_Random,618.6,2.79140991566716,Length,192,Random,yes,9,3,Center,0.00997435588242676
5,Length_192_Random,8367.2,3.9225801499894515,Length,192,Random,yes,16,8,Periphery,0.5280640390860657
5,Length_192_Random,1373.6,3.13786028215286,Length,192,Random,yes,6,6,Periphery,0.6985904578219351
5,Length_192_Random,2093.1000000000004,3.3207899776988064,Length,192,Random,yes,1,7,Periphery,0.5448225596251761
5,Length_192_Random,2084.5,3.3190018994623163,Length,192,Random,yes,4,8,Periphery,0.302299220326139
5,Length_192_Random,2547.6,3.4061312402136235,Length,192,Random,yes,5,6,Periphery,0.726340810911742
5,Length_192_Random,723.8,2.8596185787721806,Length,192,Random,yes,15,4,Center,0.10872112622361935
5,Length_192_Random,1136.1000000000001,3.0554165598404888,Length,192,Random,yes,13,3,Center,0.19531077828264756
5,Length_768_Random,12988.699999999999,4.11356568601689,Length,768,Random,yes,1,1,Center,0.15093980517626263
5,Length_768_Random,4080.2,3.6106814515133006,Length,768,Random,yes,6,7,Periphery,0.5109149447092456
5,Length_768_Random,6881.8,3.8377020469308687,Length,768,Random,yes,3,1,Center,0.19151950939953827
5,Length_768_Random,23622.2,4.373320342192275,Length,768,Random,yes,13,3,Center,0.19662379628232665
5,Length_768_Random,14210.4,4.152606302793607,Length,768,Random,yes,16,7,Periphery,0.46793488935688715
5,Length_768_Random,730.5,2.8636202202703154,Length,768,Random,yes,10,2,Center,0.1524392494087626
5,Length_768_Random,16053.899999999998,4.2055805534219015,Length,768,Random,yes,5,6,Periphery,0.5695695141878472
5,Length_768_Random,11469.6,4.0595482722324,Length,768,Random,yes,11,8,Periphery,0.5977528423858308
5,Length_768_Random,3151.5,3.498517311461634,Length,768,Random,yes,4,5,Periphery,0.43398187148378664
5,Length_768_Random,5427.7,3.734615835313205,Length,768,Random,yes,7,6,Periphery,0.6993270531878681
5,Length_768_Random,596.9,2.7759015788916743,Length,768,Random,yes,2,4,Center,0.11158587313349465
5,Length_768_Random,4848.099999999999,3.6855715692853512,Length,768,Random,yes,15,2,Center,0.020086799884765718
5,Length_768_Random,5361.7,3.729302510506712,Length,768,Random,yes,8,8,Periphery,0.41959169888871667
5,Length_768_Random,2172.6,3.336979775200655,Length,768,Random,yes,14,3,Center,0.16740461806446005
5,Length_768_Random,41776.299999999996,4.620929973204376,Length,768,Random,yes,9,4,Center,0.2540068512897407
